SectionID,1000.169719,1001.571021,1001.652219,1002.581042,1003.667804,1004.586517,1004.641764,1004.670867,1007.605030,1010.252805,1011.499561,1014.546581,1019.046971,1019.558031,1024.956598,1025.538300,1028.526041,1029.529570,1032.617222,1035.499120,1039.550852,1045.561761,1048.565112,1050.509665,1054.541671,1057.560950,1058.022985,1060.648419,1062.951232,1063.036808,1063.571492,1063.954814,1065.589212,1066.056106,1066.219251,1071.576664,1072.106241,1074.510542,1076.525770,1077.530178,1078.925058,1079.406222,1079.605209,1082.590315,1087.034884,1088.038270,1097.455572,1097.475868,1098.564273,1099.492210,1099.512543,1100.496280,1101.527540,1101.550917,1103.526387,1104.695858,1105.014324,1106.010172,1108.312750,1113.449441,1118.535620,1121.018698,1121.499829,1122.021372,1124.990029,1128.095090,1131.691507,1135.510410,1138.597323,1140.985036,1143.001197,1145.021630,1145.102251,1151.479443,1154.425458,1172.057836,1178.672486,1182.049220,1184.061362,1184.486618,1195.619676,1196.519687,401.117359,401.153621,403.111127,403.132965,405.111824,408.008249,408.164371,409.122400,409.158296,411.116892,411.138007,412.321092,413.117308,413.132521,413.153661,414.336667,415.132900,415.221987,415.339978,417.112067,420.200765,422.109087,422.179985,423.174889,425.089218,425.154227,426.357733,427.133035,428.155980,428.977394,430.167198,432.164464,433.158805,434.180086,435.175010,436.195762,437.154161,438.174945,440.947579,441.237725,442.167215,443.253305,445.158889,446.180136,447.175042,448.014805,448.195749,449.154200,449.190798,449.289782,450.174955,450.211350,451.169981,451.206560,452.155941,453.167636,453.177924,454.171140,454.181267,455.143104,456.105441,457.064392,457.158756,457.211426,457.211798,459.116906,459.174700,459.227261,459.248227,459.308350,460.195767,460.258934,461.132577,461.190736,462.211357,462.222641,463.006335,463.169952,463.206574,464.190706,464.227261,465.022010,465.185770,465.258659,466.206305,469.152013,470.155254,471.047717,471.151632,472.246133,473.063486,473.302838,473.323976,475.169967,475.206534,475.222207,475.305487,476.226361,476.313598,476.980901,477.164185,477.185709,478.242712,478.329239,479.172578,479.179811,479.193618,479.201448,479.332584,480.196866,480.344900,480.921306,481.158909,481.209214,481.232623,482.212512,484.324540,484.946653,484.967250,485.132663,487.148236,487.162464,488.151045,489.163950,489.222252,489.318944,489.380068,491.179690,491.201459,491.237847,492.189914,492.196783,492.248728,493.158818,493.180775,493.217180,493.252953,495.064686,495.167513,496.135137,496.339878,497.165709,498.186489,499.150666,499.181384,499.186376,500.298449,500.920363,501.058291,501.178093,501.209884,501.237836,503.195950,503.253464,503.293823,503.334582,504.344854,505.253458,505.340773,505.348351,505.367623,506.248895,506.360583,507.174498,507.196427,507.232789,507.363879,508.228114,509.212078,511.227735,512.223007,513.178133,515.193804,516.248730,516.285576,517.053321,517.151909,517.288547,518.212553,518.264437,519.232854,519.267892,520.191853,520.228168,520.262651,520.280074,521.206614,521.248504,521.289836,522.243823,523.198803,523.227757,523.358866,526.329258,527.070494,527.296201,527.332603,528.293433,528.974286,529.217189,529.232715,530.204654,530.935791,531.232585,531.532959,532.228202,532.376231,533.078547,533.212126,533.248529,533.345187,534.207425,534.243794,534.295716,534.348359,535.264173,535.299071,536.223035,536.259469,536.293907,537.243440,540.125011,540.225526,540.248890,541.128350,541.151901,541.173078,541.238375,541.252308,542.248237,542.264446,542.300790,543.150012,543.248559,544.228304,545.071818,545.183234,545.248362,546.207447,546.243940,546.259122,546.295721,546.353132,546.524551,547.078725,547.263436,547.263605,547.299167,547.527852,548.223158,548.294253,548.311355,548.364188,548.540189,549.243485,549.278422,549.543530,550.275136,550.329269,550.350429,551.259075,551.503471,552.506817,554.309068,555.188567,555.232691,557.163545,557.223514,557.248316,557.263993,558.218352,558.235904,558.295609,559.238966,559.263945,559.939862,560.311275,561.279637,561.314673,561.524114,562.230700,562.238493,562.309499,562.326910,563.233943,563.265330,563.330309,564.248635,564.290577,564.534981,565.026343,565.053254,565.252016,566.246820,566.264258,567.267774,568.279922,569.204199,569.247891,569.283315,571.279698,572.332286,573.952675,574.238628,574.290425,574.326876,575.148571,575.294691,575.503374,576.254274,576.290610,576.306180,576.571403,577.053150,577.371115,577.519015,578.374633,578.381595,578.522346,579.207926,580.202673,580.538036,581.027636,581.048122,581.084525,581.204641,582.295614,583.219943,583.299069,585.254759,585.295302,586.249666,587.233949,587.539730,588.254264,588.306155,589.249432,589.309677,589.555394,590.558772,591.068833,591.265219,591.386857,592.243525,592.390305,593.245111,595.011029,595.219899,597.235567,597.295285,600.506709,601.947610,602.244803,602.321794,602.502079,602.587020,603.143411,603.265140,603.325306,603.505367,603.534652,604.285629,604.321555,604.506565,604.537992,604.602675,605.167794,605.205986,605.280800,605.509921,606.264747,606.295512,606.412888,606.553625,607.239177,607.298412,607.508404,608.233879,609.079368,609.235603,610.238601,611.310828,611.539650,612.996926,613.249598,614.321754,615.325161,615.570959,616.337405,617.280726,617.340847,617.586684,618.301182,618.316790,618.337676,618.581933,619.260133,619.296399,620.280592,620.428550,620.597541,621.275621,621.397434,622.613163,622.999034,623.251085,623.503285,624.506669,625.518909,626.170269,627.265158,627.342164,628.337437,628.394764,628.537947,628.602656,629.280811,629.321481,629.341810,629.521039,630.077296,630.199493,630.353061,630.618257,631.183469,631.260080,631.296370,631.356511,631.536750,632.316889,632.332315,632.355683,632.633929,633.079241,633.275679,633.312129,633.485418,634.584980,634.613206,635.141180,635.413086,635.539708,636.314196,636.416500,636.543069,637.555419,638.306505,639.166607,640.184733,640.623698,641.261865,641.357845,641.383656,642.353056,642.410586,643.260148,644.368678,645.275793,645.316416,645.372060,646.348038,646.613192,647.291343,648.628816,649.306964,649.518850,650.439267,650.522260,650.644457,651.200983,651.282480,651.442638,651.534596,652.537955,653.111578,653.280859,654.522016,655.099640,656.368733,657.275744,657.352666,657.372974,658.356220,658.371230,658.384340,659.291368,660.289488,660.363701,660.387042,660.400067,661.074325,661.307318,661.516796,662.309037,663.086521,663.322649,665.423579,666.426735,666.434119,667.277502,667.373487,669.389119,670.311754,671.178822,672.400048,673.306903,674.970173,675.322723,676.140873,677.144235,677.266777,678.470477,679.439184,680.442391,681.087494,682.457099,683.460571,683.500763,684.290620,684.399980,684.556018,685.420373,686.415586,687.298211,687.322537,687.436024,688.394949,688.431240,689.338378,693.064337,695.178596,695.441170,695.517919,696.444625,698.415591,699.250000,699.484368,700.431232,701.451700,702.543149,703.227923,703.546486,704.389883,705.298532,705.393230,706.454884,707.043438,708.472888,709.059171,709.418635,709.449804,709.476423,710.453046,710.488476,711.491880,712.439570,712.495236,712.504123,713.451739,713.490002,714.220543,714.455086,715.223928,715.458386,716.426315,716.453162,717.127957,717.429716,720.553659,721.557033,723.250004,723.465346,723.493456,724.468551,725.488271,725.509133,725.530176,726.395520,726.447053,726.587817,729.523403,729.562192,730.593809,731.578073,732.421286,732.553783,732.609640,733.424927,733.557283,733.612753,734.569413,735.433933,735.572826,736.437192,736.575988,737.451660,738.455103,738.491676,739.060614,739.223948,739.407725,739.467329,739.494642,739.523216,740.236446,740.470757,741.184029,741.473883,741.482989,741.502248,741.530795,742.251924,742.468805,742.486383,742.514534,742.535332,743.079627,743.255150,743.480997,743.538775,744.457500,744.493893,745.456820,745.477595,745.497359,746.481119,746.569414,746.605655,748.548688,748.584987,749.392149,749.448678,749.509170,750.452410,750.585227,751.524844,752.507543,752.575721,752.606706,753.405707,753.423493,753.475800,753.561919,754.408782,754.622302,755.462455,755.538412,755.546756,756.494045,756.590079,757.497489,757.554738,757.593542,758.509703,758.546237,758.557904,758.605925,759.435978,759.512965,759.549702,759.572824,759.609288,760.585008,760.640742,761.588430,762.454854,762.482729,762.600715,763.449173,763.466601,763.486467,764.607332,765.423243,765.483172,765.525664,766.486571,766.514720,766.580557,767.498948,767.518128,767.546710,768.502393,768.530366,768.587629,769.457022,769.505732,769.562128,770.526681,770.546286,770.565568,771.569137,772.563108,773.391558,773.509366,773.588111,774.523250,774.532020,774.600517,775.525848,775.535186,776.580172,776.616349,777.423214,778.454917,779.421272,779.438933,779.481146,779.564368,779.577253,780.538873,780.567218,780.635018,781.436835,781.446031,781.593254,782.555146,782.567078,782.622616,782.650382,783.434470,783.570482,783.653913,784.525292,784.561467,784.644849,785.451652,785.564908,786.455230,786.483302,786.577704,787.458276,787.467499,787.487102,787.507619,787.544315,787.604119,788.470942,788.498910,788.672200,789.466020,789.483073,789.502142,789.523371,789.619799,790.486506,790.622952,791.299850,791.489658,791.518069,791.539407,792.530596,793.188893,793.454593,793.514455,793.557201,793.674658,794.560183,794.569735,794.591018,794.611804,794.687034,795.453438,795.538852,795.549464,795.574773,795.710608,796.525363,796.542028,797.150374,797.392118,797.469134,797.528819,797.554182,797.565160,797.587517,797.593647,797.669637,797.726263,798.596246,800.439418,800.460854,800.483681,800.556439,800.660773,801.423165,801.541731,801.550688,801.559766,801.664290,802.426309,802.478167,802.545060,802.563662,802.631909,803.420666,803.438946,803.557600,804.470460,804.515046,805.454487,805.496884,805.518365,805.554502,806.509342,806.647903,807.489654,807.512778,807.633871,808.465174,808.570151,808.573045,808.637420,808.665916,808.771248,809.162735,809.449463,809.469334,809.650753,809.669147,810.481270,810.586304,810.653983,811.467041,811.517984,811.544298,811.602249,811.685190,812.498428,812.556530,812.592569,813.522585,813.544847,813.559849,813.684243,813.700894,814.486611,814.514684,814.555965,814.687735,815.489759,815.499304,815.518091,815.539001,815.635723,816.541869,817.437536,817.533744,817.651446,818.590628,819.513275,819.549299,819.633465,819.658633,820.465641,820.561519,820.585042,820.606336,820.627223,820.662439,821.528703,821.609794,821.630669,821.649156,821.666418,822.506674,822.522927,822.541192,822.622222,822.642878,823.407624,823.452270,823.544538,823.570272,823.625449,823.646324,823.741796,824.439438,824.460378,824.496970,824.556614,824.601324,824.616164,824.637838,824.659145,825.181684,825.443439,825.641097,825.662384,825.757776,826.455432,826.499487,826.572184,826.760778,827.156647,827.420945,827.458725,827.479675,827.502760,827.575619,827.601562,827.680054,828.424471,828.442517,828.470904,828.492369,828.515096,828.692271,829.473945,829.474868,829.495804,829.518426,829.554838,829.573192,829.582633,829.695754,830.509578,830.530539,830.567086,830.576974,831.434156,831.513002,831.534000,832.507097,833.485866,833.510737,833.528742,833.586204,833.629776,834.540804,834.589222,834.652886,835.520994,835.544184,835.604029,835.625450,835.682648,836.496635,836.637639,836.669618,836.802490,837.467887,837.604691,837.624206,837.640988,837.661619,837.669718,838.616824,839.620232,839.638896,840.434091,840.614377,840.632891,841.617810,841.636119,842.431917,842.450062,842.509565,842.589600,842.620927,842.639540,843.453273,843.513577,843.635018,844.489627,844.525236,845.468937,845.528672,845.674091,846.463083,846.523272,846.541270,846.677650,847.406187,847.466741,847.508129,847.526878,847.544416,847.625381,847.664639,848.556599,848.637557,848.658077,848.745042,849.559984,849.640967,849.757345,850.236679,850.454854,850.512280,850.538056,850.553799,850.616879,850.653752,851.575974,851.602014,851.656570,851.677278,851.773075,852.140811,852.470849,852.491497,852.587719,852.632467,852.659600,852.680417,852.690404,853.144196,853.494869,853.591134,853.635943,853.655598,853.672315,854.487069,854.603416,854.659085,855.471892,855.490227,855.544108,855.633372,856.283457,856.501787,856.546598,856.570330,856.636708,857.492427,857.526458,857.549919,857.585988,857.638147,858.540820,858.562027,858.588701,858.598946,859.544270,859.565474,859.734467,859.929423,860.737807,862.499438,862.616935,862.653240,863.405471,863.483523,863.620411,863.656889,863.684886,864.632521,864.688463,865.459295,865.606525,865.617773,865.636130,866.590672,866.621306,866.648228,867.453397,867.474360,867.622378,867.633304,867.651478,868.569865,868.625925,868.645490,868.655085,869.573471,869.628494,869.649307,869.667624,869.730040,869.755143,870.462896,870.540956,870.585434,870.694484,871.544362,871.588864,872.496705,872.522471,872.556604,873.484964,873.500063,873.559917,873.594664,873.705313,873.724612,874.478595,874.499357,874.535933,875.239925,875.502707,875.557866,875.575863,876.079939,876.486712,876.515274,876.587845,876.668815,877.499385,877.518561,877.591318,878.648194,879.633397,879.651643,880.507642,880.546093,880.618648,880.636851,881.622298,881.667177,882.585393,882.622052,882.634629,883.588804,883.626235,883.638226,883.745735,885.750248,887.740673,888.744118,888.769164,889.421066,890.443070,891.478348,891.655157,891.716253,892.567375,892.663729,892.719791,893.513533,893.667073,894.503747,894.585525,894.606727,894.679666,894.692567,895.505828,895.590334,895.617118,896.481529,896.601070,897.485110,897.604502,897.761428,898.498347,898.618672,899.481872,899.501733,899.575593,899.609401,899.620932,899.765960,900.466739,900.513406,900.551638,900.623943,901.756308,902.530616,903.534518,903.557703,904.183531,904.546560,904.569536,905.550089,905.573376,906.561910,907.509684,908.541445,908.650479,909.653981,910.616795,910.666220,911.442992,911.620422,911.669633,912.574752,912.595925,913.578332,913.599601,913.637517,914.442239,915.455361,916.486755,917.452318,918.499930,918.570362,918.585161,918.666462,919.470299,919.573861,919.588626,920.525426,920.591145,921.544834,921.605209,922.499356,922.557524,923.483541,923.503817,923.621299,924.536114,925.477303,925.520038,925.635987,926.523638,926.638902,927.534145,927.641862,928.569820,928.590370,929.596328,929.690720,930.562101,930.575853,931.469317,931.588893,932.577673,932.600903,933.408172,933.563514,933.604780,933.928133,935.495828,935.519143,936.678095,937.439530,938.442938,938.518911,939.497854,940.534809,940.627530,941.491648,941.751447,942.754771,943.486789,943.529197,944.175775,944.563148,944.587122,944.601507,944.682052,945.465707,945.486439,946.602037,946.698013,947.502401,947.605453,947.620328,947.701403,948.173259,948.296576,948.505417,948.534092,948.558349,948.572861,948.623132,948.898738,949.176754,949.576480,950.552139,950.576456,950.704128,951.493173,951.534508,952.450238,952.568279,952.592427,953.120019,956.622471,957.533105,958.638281,958.659076,959.500850,959.579358,959.641628,959.662513,961.439639,961.511511,961.578988,962.442998,963.476348,963.591964,964.531341,964.708566,966.549947,967.529349,968.566117,968.600768,969.544929,969.547281,969.551608,969.604457,969.683412,971.501653,971.561072,972.559964,972.674662,973.621698,975.018520,975.553135,975.636441,976.555281,978.583526,978.976218,982.545137,982.638105,984.653781,984.674739,985.657242,985.678513,986.670031,986.690342,987.693721,989.652027,990.545782,990.950277,992.562677,994.949852,995.544893
